Thesis-Code/experiments/experiment 2/dataset_1/user_10_L4.jpg,164,43,294,173,L
Thesis-Code/experiments/experiment 2/dataset_1/user_10_L5.jpg,177,30,307,160,L
Thesis-Code/experiments/experiment 2/dataset_1/user_10_L6.jpg,172,29,302,159,L
Thesis-Code/experiments/experiment 2/dataset_1/user_10_L7.jpg,186,26,316,156,L
Thesis-Code/experiments/experiment 2/dataset_1/user_10_L8.jpg,179,36,309,166,L
Thesis-Code/experiments/experiment 2/dataset_1/user_10_L9.jpg,175,35,305,165,L
Thesis-Code/experiments/experiment 2/dataset_1/user_10_M0.jpg,194,71,284,161,M
Thesis-Code/experiments/experiment 2/dataset_1/user_10_M1.jpg,194,76,284,166,M
Thesis-Code/experiments/experiment 2/dataset_1/user_10_M2.jpg,193,76,283,166,M
Thesis-Code/experiments/experiment 2/dataset_1/user_10_M3.jpg,193,82,283,172,M
Thesis-Code/experiments/experiment 2/dataset_1/user_10_M4.jpg,190,84,280,174,M
Thesis-Code/experiments/experiment 2/dataset_1/user_10_M5.jpg,179,61,279,161,M
Thesis-Code/experiments/experiment 2/dataset_1/user_10_M6.jpg,171,60,271,160,M
Thesis-Code/experiments/experiment 2/dataset_1/user_10_M7.jpg,179,60,279,160,M
Thesis-Code/experiments/experiment 2/dataset_1/user_10_M8.jpg,170,58,270,158,M
Thesis-Code/experiments/experiment 2/dataset_1/user_10_M9.jpg,181,61,281,161,M
Thesis-Code/experiments/experiment 2/dataset_1/user_10_N0.jpg,179,68,279,168,N
Thesis-Code/experiments/experiment 2/dataset_1/user_10_N1.jpg,178,67,278,167,N
Thesis-Code/experiments/experiment 2/dataset_1/user_10_N2.jpg,180,67,280,167,N
Thesis-Code/experiments/experiment 2/dataset_1/user_10_N3.jpg,171,64,271,164,N
Thesis-Code/experiments/experiment 2/dataset_1/user_10_N4.jpg,182,69,282,169,N
Thesis-Code/experiments/experiment 2/dataset_1/user_10_N5.jpg,183,58,283,158,N
Thesis-Code/experiments/experiment 2/dataset_1/user_10_N6.jpg,179,58,279,158,N
Thesis-Code/experiments/experiment 2/dataset_1/user_10_N7.jpg,190,62,290,162,N
Thesis-Code/experiments/experiment 2/dataset_1/user_10_N8.jpg,184,71,284,171,N
Thesis-Code/experiments/experiment 2/dataset_1/user_10_N9.jpg,192,74,292,174,N
Thesis-Code/experiments/experiment 2/dataset_1/user_10_O0.jpg,171,37,291,157,O
Thesis-Code/experiments/experiment 2/dataset_1/user_10_O1.jpg,166,35,286,155,O
Thesis-Code/experiments/experiment 2/dataset_1/user_10_O2.jpg,175,34,295,154,O
Thesis-Code/experiments/experiment 2/dataset_1/user_10_O3.jpg,165,33,285,153,O
Thesis-Code/experiments/experiment 2/dataset_1/user_10_O4.jpg,177,38,297,158,O
Thesis-Code/experiments/experiment 2/dataset_1/user_10_O5.jpg,169,35,279,145,O
Thesis-Code/experiments/experiment 2/dataset_1/user_10_O6.jpg,157,41,267,151,O
Thesis-Code/experiments/experiment 2/dataset_1/user_10_O7.jpg,177,43,287,153,O
Thesis-Code/experiments/experiment 2/dataset_1/user_10_O8.jpg,177,52,277,152,O
Thesis-Code/experiments/experiment 2/dataset_1/user_10_O9.jpg,172,50,272,150,O
Thesis-Code/experiments/experiment 2/dataset_1/user_10_P0.jpg,72,44,202,174,P
Thesis-Code/experiments/experiment 2/dataset_1/user_10_P1.jpg,79,46,209,176,P
Thesis-Code/experiments/experiment 2/dataset_1/user_10_P2.jpg,70,44,200,174,P
Thesis-Code/experiments/experiment 2/dataset_1/user_10_P3.jpg,86,48,216,178,P
Thesis-Code/experiments/experiment 2/dataset_1/user_10_P4.jpg,79,46,209,176,P
Thesis-Code/experiments/experiment 2/dataset_1/user_10_P5.jpg,117,55,237,175,P
Thesis-Code/experiments/experiment 2/dataset_1/user_10_P6.jpg,122,53,242,173,P
Thesis-Code/experiments/experiment 2/dataset_1/user_10_P7.jpg,107,61,227,181,P
Thesis-Code/experiments/experiment 2/dataset_1/user_10_P8.jpg,121,50,241,170,P
Thesis-Code/experiments/experiment 2/dataset_1/user_10_P9.jpg,112,50,232,170,P
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Q0.jpg,111,7,211,107,Q
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Q1.jpg,104,11,204,111,Q
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Q2.jpg,113,9,213,109,Q
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Q3.jpg,101,13,201,113,Q
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Q4.jpg,122,9,222,109,Q
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Q5.jpg,133,1,233,101,Q
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Q6.jpg,115,14,215,114,Q
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Q7.jpg,131,19,231,119,Q
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Q8.jpg,120,24,220,124,Q
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Q9.jpg,126,26,226,126,Q
Thesis-Code/experiments/experiment 2/dataset_1/user_10_R0.jpg,150,31,280,161,R
Thesis-Code/experiments/experiment 2/dataset_1/user_10_R1.jpg,140,32,270,162,R
Thesis-Code/experiments/experiment 2/dataset_1/user_10_R2.jpg,153,32,283,162,R
Thesis-Code/experiments/experiment 2/dataset_1/user_10_R3.jpg,147,27,277,157,R
Thesis-Code/experiments/experiment 2/dataset_1/user_10_R4.jpg,148,34,278,164,R
Thesis-Code/experiments/experiment 2/dataset_1/user_10_R5.jpg,155,36,285,166,R
Thesis-Code/experiments/experiment 2/dataset_1/user_10_R6.jpg,147,30,277,160,R
Thesis-Code/experiments/experiment 2/dataset_1/user_10_R7.jpg,165,38,295,168,R
Thesis-Code/experiments/experiment 2/dataset_1/user_10_R8.jpg,167,37,297,167,R
Thesis-Code/experiments/experiment 2/dataset_1/user_10_R9.jpg,153,42,283,172,R
Thesis-Code/experiments/experiment 2/dataset_1/user_10_S0.jpg,129,61,249,181,S
Thesis-Code/experiments/experiment 2/dataset_1/user_10_S1.jpg,120,64,240,184,S
Thesis-Code/experiments/experiment 2/dataset_1/user_10_S2.jpg,165,55,255,145,S
Thesis-Code/experiments/experiment 2/dataset_1/user_10_S3.jpg,148,56,238,146,S
Thesis-Code/experiments/experiment 2/dataset_1/user_10_S4.jpg,161,60,251,150,S
Thesis-Code/experiments/experiment 2/dataset_1/user_10_S5.jpg,196,61,286,151,S
Thesis-Code/experiments/experiment 2/dataset_1/user_10_S6.jpg,183,57,273,147,S
Thesis-Code/experiments/experiment 2/dataset_1/user_10_S7.jpg,189,62,279,152,S
Thesis-Code/experiments/experiment 2/dataset_1/user_10_S8.jpg,177,67,267,157,S
Thesis-Code/experiments/experiment 2/dataset_1/user_10_S9.jpg,189,60,279,150,S
Thesis-Code/experiments/experiment 2/dataset_1/user_10_T0.jpg,161,60,271,170,T
Thesis-Code/experiments/experiment 2/dataset_1/user_10_T1.jpg,148,62,258,172,T
Thesis-Code/experiments/experiment 2/dataset_1/user_10_T2.jpg,162,65,272,175,T
Thesis-Code/experiments/experiment 2/dataset_1/user_10_T3.jpg,148,63,258,173,T
Thesis-Code/experiments/experiment 2/dataset_1/user_10_T4.jpg,155,59,265,169,T
Thesis-Code/experiments/experiment 2/dataset_1/user_10_T5.jpg,186,66,286,166,T
Thesis-Code/experiments/experiment 2/dataset_1/user_10_T6.jpg,177,67,277,167,T
Thesis-Code/experiments/experiment 2/dataset_1/user_10_T7.jpg,192,71,292,171,T
Thesis-Code/experiments/experiment 2/dataset_1/user_10_T8.jpg,181,76,281,176,T
Thesis-Code/experiments/experiment 2/dataset_1/user_10_T9.jpg,177,77,277,177,T
Thesis-Code/experiments/experiment 2/dataset_1/user_10_U0.jpg,169,39,299,169,U
Thesis-Code/experiments/experiment 2/dataset_1/user_10_U1.jpg,176,40,306,170,U
Thesis-Code/experiments/experiment 2/dataset_1/user_10_U2.jpg,165,42,295,172,U
Thesis-Code/experiments/experiment 2/dataset_1/user_10_U3.jpg,176,43,306,173,U
Thesis-Code/experiments/experiment 2/dataset_1/user_10_U4.jpg,165,38,295,168,U
Thesis-Code/experiments/experiment 2/dataset_1/user_10_U5.jpg,147,31,277,161,U
Thesis-Code/experiments/experiment 2/dataset_1/user_10_U6.jpg,147,23,277,153,U
Thesis-Code/experiments/experiment 2/dataset_1/user_10_U7.jpg,161,35,291,165,U
Thesis-Code/experiments/experiment 2/dataset_1/user_10_U8.jpg,145,29,275,159,U
Thesis-Code/experiments/experiment 2/dataset_1/user_10_U9.jpg,156,37,286,167,U
Thesis-Code/experiments/experiment 2/dataset_1/user_10_V0.jpg,152,27,292,167,V
Thesis-Code/experiments/experiment 2/dataset_1/user_10_V1.jpg,141,25,281,165,V
Thesis-Code/experiments/experiment 2/dataset_1/user_10_V2.jpg,155,30,295,170,V
Thesis-Code/experiments/experiment 2/dataset_1/user_10_V3.jpg,163,40,293,170,V
Thesis-Code/experiments/experiment 2/dataset_1/user_10_V4.jpg,160,48,290,178,V
Thesis-Code/experiments/experiment 2/dataset_1/user_10_V5.jpg,150,34,290,174,V
Thesis-Code/experiments/experiment 2/dataset_1/user_10_V6.jpg,139,37,279,177,V
Thesis-Code/experiments/experiment 2/dataset_1/user_10_V7.jpg,155,41,295,181,V
Thesis-Code/experiments/experiment 2/dataset_1/user_10_V8.jpg,148,37,288,177,V
Thesis-Code/experiments/experiment 2/dataset_1/user_10_V9.jpg,163,51,303,191,V
Thesis-Code/experiments/experiment 2/dataset_1/user_10_W0.jpg,131,46,291,206,W
Thesis-Code/experiments/experiment 2/dataset_1/user_10_W1.jpg,118,46,278,206,W
Thesis-Code/experiments/experiment 2/dataset_1/user_10_W2.jpg,135,37,295,197,W
Thesis-Code/experiments/experiment 2/dataset_1/user_10_W3.jpg,143,50,283,190,W
Thesis-Code/experiments/experiment 2/dataset_1/user_10_W4.jpg,146,44,286,184,W
Thesis-Code/experiments/experiment 2/dataset_1/user_10_W5.jpg,130,34,270,174,W
Thesis-Code/experiments/experiment 2/dataset_1/user_10_W6.jpg,119,33,259,173,W
Thesis-Code/experiments/experiment 2/dataset_1/user_10_W7.jpg,141,46,271,176,W
Thesis-Code/experiments/experiment 2/dataset_1/user_10_W8.jpg,134,47,264,177,W
Thesis-Code/experiments/experiment 2/dataset_1/user_10_W9.jpg,143,58,263,178,W
Thesis-Code/experiments/experiment 2/dataset_1/user_10_X0.jpg,159,62,269,172,X
Thesis-Code/experiments/experiment 2/dataset_1/user_10_X1.jpg,148,61,258,171,X
Thesis-Code/experiments/experiment 2/dataset_1/user_10_X2.jpg,170,64,280,174,X
Thesis-Code/experiments/experiment 2/dataset_1/user_10_X3.jpg,156,64,266,174,X
Thesis-Code/experiments/experiment 2/dataset_1/user_10_X4.jpg,167,70,277,180,X
Thesis-Code/experiments/experiment 2/dataset_1/user_10_X5.jpg,151,40,271,160,X
Thesis-Code/experiments/experiment 2/dataset_1/user_10_X6.jpg,147,43,257,153,X
Thesis-Code/experiments/experiment 2/dataset_1/user_10_X7.jpg,159,40,269,150,X
Thesis-Code/experiments/experiment 2/dataset_1/user_10_X8.jpg,146,46,256,156,X
Thesis-Code/experiments/experiment 2/dataset_1/user_10_X9.jpg,164,50,274,160,X
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Y0.jpg,187,57,307,177,Y
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Y1.jpg,175,54,295,174,Y
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Y2.jpg,188,59,308,179,Y
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Y3.jpg,170,55,290,175,Y
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Y4.jpg,186,56,306,176,Y
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Y5.jpg,175,35,295,155,Y
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Y6.jpg,166,36,286,156,Y
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Y7.jpg,186,35,306,155,Y
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Y8.jpg,180,43,300,163,Y
Thesis-Code/experiments/experiment 2/dataset_1/user_10_Y9.jpg,183,59,293,169,Y
Thesis-Code/experiments/experiment 2/dataset_1/user_3_A0.jpg,124,18,214,108,A
Thesis-Code/experiments/experiment 2/dataset_1/user_3_A1.jpg,124,18,214,108,A
Thesis-Code/experiments/experiment 2/dataset_1/user_3_A2.jpg,123,19,213,109,A
Thesis-Code/experiments/experiment 2/dataset_1/user_3_A3.jpg,122,21,212,111,A
Thesis-Code/experiments/experiment 2/dataset_1/user_3_A4.jpg,122,20,212,110,A
Thesis-Code/experiments/experiment 2/dataset_1/user_3_A5.jpg,96,35,176,115,A
Thesis-Code/experiments/experiment 2/dataset_1/user_3_A6.jpg,93,39,173,119,A
Thesis-Code/experiments/experiment 2/dataset_1/user_3_A7.jpg,90,46,170,126,A
Thesis-Code/experiments/experiment 2/dataset_1/user_3_A8.jpg,89,54,169,134,A
Thesis-Code/experiments/experiment 2/dataset_1/user_3_A9.jpg,90,56,170,136,A
Thesis-Code/experiments/experiment 2/dataset_1/user_3_B0.jpg,139,12,289,162,B
Thesis-Code/experiments/experiment 2/dataset_1/user_3_B1.jpg,139,12,289,162,B
Thesis-Code/experiments/experiment 2/dataset_1/user_3_B2.jpg,149,22,279,152,B
Thesis-Code/experiments/experiment 2/dataset_1/user_3_B3.jpg,147,23,277,153,B
Thesis-Code/experiments/experiment 2/dataset_1/user_3_B4.jpg,145,27,275,157,B
Thesis-Code/experiments/experiment 2/dataset_1/user_3_B5.jpg,3,23,193,213,B
Thesis-Code/experiments/experiment 2/dataset_1/user_3_B6.jpg,0,0,180,180,B
Thesis-Code/experiments/experiment 2/dataset_1/user_3_B7.jpg,38,0,218,180,B
Thesis-Code/experiments/experiment 2/dataset_1/user_3_B8.jpg,43,39,223,219,B
Thesis-Code/experiments/experiment 2/dataset_1/user_3_B9.jpg,66,0,186,120,B
Thesis-Code/experiments/experiment 2/dataset_1/user_3_C0.jpg,167,0,267,100,C
Thesis-Code/experiments/experiment 2/dataset_1/user_3_C1.jpg,175,0,275,100,C
Thesis-Code/experiments/experiment 2/dataset_1/user_3_C2.jpg,178,0,278,100,C
Thesis-Code/experiments/experiment 2/dataset_1/user_3_C3.jpg,167,0,267,100,C
Thesis-Code/experiments/experiment 2/dataset_1/user_3_C4.jpg,167,0,267,100,C
Thesis-Code/experiments/experiment 2/dataset_1/user_3_C5.jpg,68,6,198,136,C
Thesis-Code/experiments/experiment 2/dataset_1/user_3_C6.jpg,68,6,198,136,C
Thesis-Code/experiments/experiment 2/dataset_1/user_3_C7.jpg,71,12,191,132,C
Thesis-Code/experiments/experiment 2/dataset_1/user_3_C8.jpg,75,18,185,128,C
Thesis-Code/experiments/experiment 2/dataset_1/user_3_C9.jpg,70,21,180,131,C
Thesis-Code/experiments/experiment 2/dataset_1/user_3_D0.jpg,131,0,281,150,D
Thesis-Code/experiments/experiment 2/dataset_1/user_3_D1.jpg,123,0,273,150,D
Thesis-Code/experiments/experiment 2/dataset_1/user_3_D2.jpg,132,0,272,140,D
Thesis-Code/experiments/experiment 2/dataset_1/user_3_D3.jpg,132,0,272,140,D
Thesis-Code/experiments/experiment 2/dataset_1/user_3_D4.jpg,132,0,272,140,D
Thesis-Code/experiments/experiment 2/dataset_1/user_3_D5.jpg,34,3,194,163,D
Thesis-Code/experiments/experiment 2/dataset_1/user_3_D6.jpg,41,2,191,152,D
Thesis-Code/experiments/experiment 2/dataset_1/user_3_D7.jpg,35,0,185,150,D
Thesis-Code/experiments/experiment 2/dataset_1/user_3_D8.jpg,34,8,174,148,D
Thesis-Code/experiments/experiment 2/dataset_1/user_3_D9.jpg,39,13,169,143,D
Thesis-Code/experiments/experiment 2/dataset_1/user_3_E0.jpg,146,19,236,109,E
Thesis-Code/experiments/experiment 2/dataset_1/user_3_E1.jpg,151,16,241,106,E
Thesis-Code/experiments/experiment 2/dataset_1/user_3_E2.jpg,142,19,232,109,E
Thesis-Code/experiments/experiment 2/dataset_1/user_3_E3.jpg,143,17,233,107,E
Thesis-Code/experiments/experiment 2/dataset_1/user_3_E4.jpg,152,15,242,105,E
Thesis-Code/experiments/experiment 2/dataset_1/user_3_E5.jpg,65,6,175,116,E
Thesis-Code/experiments/experiment 2/dataset_1/user_3_E6.jpg,76,8,176,108,E
Thesis-Code/experiments/experiment 2/dataset_1/user_3_E7.jpg,75,9,175,109,E
Thesis-Code/experiments/experiment 2/dataset_1/user_3_E8.jpg,90,20,180,110,E
Thesis-Code/experiments/experiment 2/dataset_1/user_3_E9.jpg,95,31,175,111,E
Thesis-Code/experiments/experiment 2/dataset_1/user_3_F0.jpg,149,17,269,137,F
Thesis-Code/experiments/experiment 2/dataset_1/user_3_F1.jpg,143,16,263,136,F
Thesis-Code/experiments/experiment 2/dataset_1/user_3_F2.jpg,149,13,269,133,F
Thesis-Code/experiments/experiment 2/dataset_1/user_3_F3.jpg,147,20,267,140,F
Thesis-Code/experiments/experiment 2/dataset_1/user_3_F4.jpg,141,19,261,139,F
Thesis-Code/experiments/experiment 2/dataset_1/user_3_F5.jpg,83,21,203,141,F
Thesis-Code/experiments/experiment 2/dataset_1/user_3_F6.jpg,95,21,215,141,F
Thesis-Code/experiments/experiment 2/dataset_1/user_3_F7.jpg,85,28,205,148,F
Thesis-Code/experiments/experiment 2/dataset_1/user_3_F8.jpg,87,19,207,139,F
Thesis-Code/experiments/experiment 2/dataset_1/user_3_F9.jpg,77,16,197,136,F
Thesis-Code/experiments/experiment 2/dataset_1/user_3_G0.jpg,162,46,272,156,G
Thesis-Code/experiments/experiment 2/dataset_1/user_3_G1.jpg,152,45,262,155,G
Thesis-Code/experiments/experiment 2/dataset_1/user_3_G2.jpg,161,48,271,158,G
Thesis-Code/experiments/experiment 2/dataset_1/user_3_G3.jpg,158,52,268,162,G
Thesis-Code/experiments/experiment 2/dataset_1/user_3_G4.jpg,155,53,265,163,G
Thesis-Code/experiments/experiment 2/dataset_1/user_3_G5.jpg,118,53,218,153,G
Thesis-Code/experiments/experiment 2/dataset_1/user_3_G6.jpg,112,52,212,152,G
Thesis-Code/experiments/experiment 2/dataset_1/user_3_G7.jpg,119,54,219,154,G
Thesis-Code/experiments/experiment 2/dataset_1/user_3_G8.jpg,112,53,212,153,G
Thesis-Code/experiments/experiment 2/dataset_1/user_3_G9.jpg,113,49,213,149,G
